C4 1.6 BlueHDi 120Hk;2015-;BHZ;412512;F;460785;460766;A;tyhja
C4 1.6 e-HDi 114Hk;2013-;9HD;412512;F;460785;460766;A;tyhja
C4 1.6 HDi;2005-;9HZ (DV6);412512;F;460785;460766;A;tyhja
C4 1.6 HDi;2009-;9HV;412512;F;460785;460766;A;tyhja
C4 1.6 HDi;2011-;9HP;412512;F;460785;460766;A;tyhja
C4 1.6 HDi;2011-;9HR;412512;F;460785;460766;A;tyhja
C4 1.6 T;2009-;5FX;413845;F;460785;460766;A;tyhja
C4 1.6 T;2011-;5FV;413845;F;460785;460766;A;tyhja
C4 1.6 VTI 120;2011-;5FS;413846;F;460785;460766;A;tyhja
C4 2.0;2005-;RFN (EW10);411857;F;460785;460762;A;tyhja
C4 2.0 VTS;2005-;RFK (EW10);411857;F;460785;460762;A;tyhja
C4 AIRCROSS 1.6 HDi;2012-;9HD;412512;F;460785;460766;A;tyhja
C4 AIRCROSS 1.6i;2012-;NKZ;413744;;460785;460766;A;tyhja
C4 AIRCROSS 1.8 HDi;2012-;4N13;414835;F;460785;460766;A;tyhja
C4 CACTUS 1.2 VTi 82;2014-;HMZ;414897;F;460785;460766;A;tyhja
C4 CACTUS 1.2T PureTech 110 Hk;2014-2016;HNZ;420864;F;460785;460766;A;tyhja
C4 CACTUS 1.2T PureTech 110Hk;2017-;HNZ;422827;H;460785;460766;A;tyhja
C4 CACTUS 1.6 BlueHDi 100Hk;2015-;BHY;412512;F;460785;460766;A;tyhja
C4 CACTUS 1.6 e-HDi;2014-;9HP;412512;F;460785;460766;A;tyhja
C4 GRAND PICASSO (II) 2.0 BlueHDi;2014-;AHX (EUR6);411707+460610;;460785;460766;B;tyhja
C4 GRAND PICASSO 1.6 e-THP 165Hk;2014-;5GZ;420829;F;460785;460766;A;tyhja
C4 PICASSO (II) 1.2 T;2015-;HNY;420846;F;460785;460766;A;tyhja
C4 PICASSO (II) 1.2 THP 130Hk (96kW);2017-;HNY (EB2DTS);420846;F;460785;460766;A;tyhja
C4 PICASSO 1.6;2011-;5FS;413846;F;460785;460766;A;tyhja
C4 PICASSO 1.6 e-HDi;2013-;9HC;412512;F;460785;460766;A;tyhja
C4 PICASSO 1.6 HDi;2006-;9HZ;412512;F;460785;460766;A;tyhja
C4 PICASSO 1.6 HDi;2011-;9HR;412512;F;460785;460766;A;tyhja
C4 PICASSO 1.6 HDi;2013-;9HD;412512;F;460785;460766;A;tyhja
C4 PICASSO 1.6 THP 156Hk;2013-;5FV;420829;F;460785;460766;A;tyhja
C4 PICASSO 1.6 VTi 120Hk;2013-;5FS;420829;F;460785;460766;A;tyhja
C4 PICASSO 2.0;2007-;RFJ (EW10);411857;F;460785;460766;A;tyhja
C4 PICASSO 2.0 BlueHDi;2014-;AHX (EUR6);411707+460610;;460785;460766;B;tyhja
C4 PICASSO 2.0 HDi;2007-;RHJ;412847;H;460785;460766;A;tyhja
C5 1.6 HDi (II);2005-;9HZ (DV6);412512;F;460785;460766;A;tyhja
C5 1.6 HDi (III);2009-;9HZ;412512;F;460785;460762;A;tyhja
C5 1.6 HDi (III);2010-;9HR;412512;F;460785;460762;A;tyhja
C5 1.6T;2011-;5FV;413845;F;460785;460762;A;tyhja
C5 1.8;2001-;EW7;411857;F;460785;460762;A;tyhja
C5 2.0 (II);2005-;RFJ (EW10A);411857;F;460785;460762;A;tyhja
C5 2.0 16V;2001-;RFN (EW10);411857;F;460785;460762;A;tyhja
C5 2.0 BIOFLEX (III);2009-;RFJ (EW10);411857;F;460785;460766;A;tyhja
C5 2.0 BlueHDi 150Hk;2015-;AHR;411707+460610;H;460785;460766;B;tyhja
C5 2.0 BlueHDi 181Hk;2015-;AHW (DW10FC);411707+460610;;460785;460766;B;tyhja
C5 2.0 HDi;2001-;RHZ (DW10);412803;H;460785;460766;A;411886
C5 2.0 HDi (II);2005-;RHR (DW10);412847;H;460785;460766;A;tyhja
C5 2.0 HDi (III);2009-;RHR;412847;H;460785;460766;A;tyhja
C5 2.0 HDi (III);2010-;RHH;413836;H;460785;460766;A;tyhja
C5 2.2 HDi;2003-;4HX;412806;F;460785;460762;A;tyhja
C5 2.2 HDi (II);2005-;4HX (DW12);412807;H;460785;460766;A;tyhja
C5 2.2 HDi (II);2007-;4HT (DW12B);413836;H;460785;460766;A;tyhja
C5 2.2 HDi (II);2007-;4HS (DW12B);413836;H;460785;460766;A;tyhja
C5 2.2 HDi (III);2008-;4HT (DW12B);413836;H;460785;460766;A;tyhja
C5 2.2 HDi (III) Ex. Webasto;2011-;4HL;413836;H;460785;460766;A;tyhja
C5 2.2 HDi (III) Incl. Webasto;2011-;4HL;411701+460563;H;460785+460803;460766;B;tyhja
C5 2.2 HDi 16;2001-;4HX (DW12);412806;F;460785;460766;A;tyhja
C5 3.0 V6;2001-2002;XFX;412815;H;460785;460768;A;tyhja
C5 3.0 V6;2003-;XFX;412815;H;460785;460768;A;tyhja
C5 3.0 V6 (II);2005-;XFU (ES9A);412815;H;460785;460768;A;tyhja
C5 X7 2.0 HDi;2011-;RHH;420812;H;460785;460766;A;tyhja
C6 2.7 HDi V6;2006-;DT17;411702+460480;;460785;460766;B;tyhja
C6 3.0 V6;2006-;XFV;412815;H;460785;460766;A;tyhja
C8 2.0;2003-;EW10;411857;F;460785;460762;A;tyhja
C8 2.0 HDi;2003-;RHT (DW10);411886;F;460785;460762;A;tyhja
C8 2.2;2003-;EW12;411857;F;460785;460762;A;tyhja
C8 2.2 HDi;2003-;4HW (DW12);412807;H;460785;460762;A;tyhja
C8 3.0 V6;2003-;XFX (ES9J4);412815;H;460785;460768;A;tyhja
C-CROSSER 2.2 HDi;2008-;4HN;411707+460492;H;460785;460766;B;tyhja
CX 20, 22, 24;1974-1984;M20-24;411319;G;460785;460760;A;tyhja
CX 25 GT, 25 iX, 25 TRi;1984-1986;M25;411518;I;460785;460760;A;tyhja
CX 25 GTi TURBO;1984-1986;M25;411518;I;460785;460760;A;tyhja
CX 25 TD;1987-1991;M25/669;411316;H1;460785;460762;A;411145
CX 2500 D, 25 D;1987-1991;M25/660/629;411316;H1;460785;460760;A;tyhja
DS3 1.2 VTi 82;2013-;HMZ;414897;F;460785;460766;A;tyhja
DS3 1.2 VTi PureTech 110Hk (81kW);2015-;HNZ;420864;F;460785;460766;A;tyhja
DS3 1.4 HDi;2010-;8HZ;412512;F;460785;460766;A;tyhja
DS3 1.4 HDi;2012-;8HR;412512;F;460785;460766;A;tyhja
DS3 1.4 VTI;2010-;8FP;413846;F;460785;460766;A;tyhja
DS3 1.6  VTi 120;2010-;5FS;413846;F;460785;460766;A;tyhja
DS3 1.6 HDi;2010-;9HP;412512;F;460785;460766;A;tyhja
DS3 1.6 HDi;2011-;9HR;412512;F;460785;460766;A;tyhja
DS3 1.6 THP;2010-;5FX;413845;F;460785;460766;A;tyhja
DS3 1.6 THP;2010-;5FR;413845;F;460785;460766;A;tyhja
DS3 1.6T RACING;2012-;5FD;413845;F;460785;460766;A;tyhja
DS4 1.6 BlueHDi 120Hk;2015-;BHZ;412512;F;460785;460766;A;tyhja
DS4 1.6 e-HDi;2011-;9HL;412512;F;460785;460766;A;tyhja
DS4 1.6 HDi;2011-;9HR;412512;F;460785;460766;A;tyhja
DS4 1.6T;2011-;5FU;413845+460413;F;460785;460766;A;tyhja
DS4 2.,0 HDi;2012-;RHH;420812;H;460785;460766;A;tyhja
DS4 2.0 BlueHDi 180Hk (132kW);2014-;AHW;411707+460610;H;460785;460766;B;tyhja
DS4 Crossback 1.6 BlueHDi 120Hk (88k;2016-;BHZ;412512;F;460785;460766;A;tyhja
DS5 1.6;2012-;5FV;413845;F;460785;460766;A;tyhja
DS5 1.6 e-HDi;2012-;9HD;412512;F;460785;460766;A;tyhja
DS5 1.6 e-HDi;2012-;9HR;412512;F;460785;460766;A;tyhja
DS5 1.6 e-HDi;2012-;9HL;412512;F;460785;460766;A;tyhja
DS5 1.6 T;2011-;5FU;413845+460413;F;460785;460766;A;tyhja
DS5 2.0 BlueHDi 150Hk (110kW);2015-;AHX;411707+460610;H;460785;460766;B;tyhja
DS5 2.0 BlueHDi 180Hk (133kW);2014-;AHW (DW10FC);411707+460610;;460785;460766;B;tyhja
DS5 2.0 HDi;2012-;RHH;420812;H;460785;460766;;tyhja
DS5 2.0 HDi 165 Hybrid 4x4;2012-;RHC;420812;H;460785;460766;A;tyhja
EVASION 2.0 16V;2000-;EW10;411857;F;460785;460762;A;tyhja
EVASION 2.0 HDi;2000-;DW10;412803;H;460785;460766;A;411886
EVASION 2.0, 2.0 T;1994-;XU10J;411548;F4;460785;460760;A;tyhja
JUMPER 1.9 TD;;XUD9;411569;G;460785;460760;A;tyhja
JUMPER 1.9 TDi;;XUD9;411548;F4;460785;460760;A;tyhja
JUMPER 2.0 BlueHDi 130Hk;2016--;F;413738;H;460785;460766;B;tyhja
JUMPER 2.0 BlueHDi 163Hk;2016-;F;413738;F;460785;460766;A;tyhja
JUMPER 2.0 HDi;2003-;RHV;412806;F;460785;460762;A;tyhja
JUMPER 2.2 HDi;2002-;4HY;412806;F;460785;460762;A;tyhja
JUMPER 2.2 HDi;2007-;4HV/4HU;411286;H;460785;460766;A;tyhja
JUMPER 2.2 HDi;2012-;BMF;411286;H;460785;460766;A;tyhja
JUMPER 2.2 HDi;2012-;TMF (130HK);411286;H;460785;460766;;tyhja
JUMPER 2.2 HDi;2012-;4HJ;411286;H;460785;460766;A;tyhja
JUMPER 2.2 HDi 110Hk (81kW);2014-;S;411286;H;460785;460766;A;tyhja
JUMPER 2.2 HDi 130Hk (96kW);2014-;T;411286;H;460785;460766;A;tyhja
JUMPER 2.2 HDi 150Hk (110kW);2014-;U;411286;H;460785;460766;A;tyhja
JUMPER 2.5 D, TD;;DJ5;411552;H;460785;460760;B;tyhja
JUMPER 2.8 HDi;2001-;SOFIM 2,8;411585;F1;460785;460760;A;tyhja
JUMPER 3.0 HDi;2007-2011;F1C;411457;;460785;460768;A;tyhja
JUMPER 3.0 HDi;2012-;PMF (180HK);411457;;460785;460768;A;tyhja
JUMPY 1.6 BlueHDi 115Hk (85kW);2016-;BHX;412512;F;460785;460766;A;tyhja
JUMPY 1.6 BlueHDi 95Hk;2016-;BHV;412512;F;460785;460766;A;tyhja
JUMPY 1.6 HDi;2007-;9HU;412512;F;460785;460766;A;tyhja
JUMPY 1.6 HDi;2007-;9HX;412512;F;460785;460766;A;tyhja
JUMPY 1.6 HDi 90Hk (66kW);2016-;9HF;412512;F;460785;460766;A;tyhja
JUMPY 1.9 D;1999-;DW8;411548;F4;460785;460766;A;tyhja
JUMPY 1.9 TD;-1999;XUD9;411569;G;460785;460762;A;tyhja
JUMPY 1.9 TD;1999-;DW8;411569;G;460785;460766;A;tyhja
JUMPY 2.0 BlueHDi 120Hk (88kW) Man;2016-;AHK;411707+460610;H;460785;460766;B;tyhja
JUMPY 2.0 BlueHDi 180Hk (132kW);2016-;AHH;411707+460610;H;460785;460766;B;tyhja
JUMPY 2.0 BlueHDi Manual 150Hk (110;2016-;AHX;411707+460610;H;460785;460766;B;tyhja
JUMPY 2.0 HDi;2007-;RHK;412847;H;460785;460766;A;tyhja
JUMPY 2.0 HDi;2012-;AHZ;414884;H;460785;460766;A;tyhja
JUMPY 2.0 HDi;2012-;RHH;420812;H;460785;460766;A;tyhja
JUMPY 2.0 HDi (Alu oil sump);2000-2003;DW10;411886;H;460785;460766;A;tyhja
JUMPY 2.0 HDi (Alu oil sump);2004-;DW10;411886;F;460785;460766;A;tyhja
JUMPY 2.0 HDi (Steel oil sump);2000-;DW10;412804;H;460785;460766;A;tyhja
NEMO 1.3 HDi;2011-;FHZ;411455+460550;;460785;460766;A;tyhja
NEMO 1.4 HDi;2008-;8HS (DV4);412512;F;460785;460766;A;tyhja
SAXO 1.1, 1.4;1996-;TU;411766;;460785;460762;B;tyhja
SAXO 1.4;2000-;TU3JP+;411423;F;460785;460760;A;tyhja
SAXO 1.4;2001-;KFW;411702+460415;F;460785;460762;A;tyhja
VISA;1982-;;411526;H1;460785;460762;B;tyhja
VISA D;1984-1988;XUD7;411548;F4;460785;460762;A;tyhja
XANTIA 1.6i;1993-;XU5JP;411531;F;460785;460766;A;tyhja
XANTIA 1.8i;1993-;XU7;411531;F;460785;460766;A;tyhja
XANTIA 1.9 D,TD;1993-;XUD9;411548;F4;460785;460766;A;tyhja
XANTIA 2.0 HDi (Alu oil sump);1999-;DW 10;412803;H;460785;460766;A;411886
XANTIA 2.0 HDi (Steel oil sump);1999-;DW 10;412804;H;460785;460766;A;tyhja
XANTIA 2.0i 16V, TURBO 16V;1996-;XU10H;411548;F4;460785;460766;A;tyhja
XANTIA 2.0i, 2.0i 16V;1993-1996;XU10J;411548;F4;460785;460766;A;tyhja
XANTIA 2.1 TD 12V;1996-;XUD11;411548;F4;460785;460766;A;tyhja
XANTIA V6;1998-2001;ES9J4;412815;H;460785;460762;A;tyhja
XM 2.0 16V;1993-;XU10;411548;F4;460785;460760;A;tyhja
XM 2.0, 2.0 TURBO;1989-;XU10;411548;F4;460785;460760;A;tyhja
XM 2.1 D;1989-;XUD11;411548;F4;460785;460760;A;tyhja
XM 2.5 D, TD;1994-;DK5;411552;H;460785;460760;B;tyhja
XM 3.0 V6, V6 24V;1989-;ZPJ;411546;G;460785;460762;B;tyhja
XSARA 1.4;2000-;TU3JP+;411422+460399;;460785;460766;B;tyhja
XSARA 1.4;2001-;KFW;411702+460410;F;460785;460762;A;tyhja
XSARA 1.4, 1.4i;1997-1999;TU3JP;411766;;460785;460762;B;tyhja
XSARA 1.6;1998-;TU5FJP;411568;H3;460785;460762;A;tyhja
XSARA 1.6;2001-2003;NFU;412514;H3;460785;460762;A;tyhja
XSARA 1.6;2004-;NFU (TU5FJP);412514;H3;460785;460762;A;tyhja
XSARA 1.8;1997-;XU7;411531;F;460785;460766;A;tyhja
XSARA 1.9 TD;1997-;DW8;411569;G;460785;460766;A;tyhja
XSARA 2.0 HDi (Alu oil sump);1999-;DW10;412803;H;460785;460766;A;411886
XSARA 2.0 HDi (Alu oil sump);2001-;RHY;412803;H;460785;460766;A;411886
XSARA 2.0 HDi (Steel oil sump);1999-;DW10;412804;H;460785;460766;A;tyhja
XSARA 2.0 HDi (Steel oil sump);2001-;RHY;412804;H;460785;460766;A;tyhja
XSARA 2.0 VTS 16V;1999-;XU10;411548;F4;460785;460762;A;tyhja
XSARA 2.0i;1998-;XU10J;411548;F4;460785;460760;A;tyhja
XSARA 2.0i;2001-;RFN (EW10);411857;F;460785;460762;A;tyhja
XSARA PICASSO 1.6;2001-2003;NFU (TU5FJP);412514;H3;460785;460766;A;tyhja
XSARA PICASSO 1.6;2004-;NFU (TU5FJP);412514;H3;460785;460766;A;tyhja
XSARA PICASSO 1.6;2005-;NFV;412514;H3;460785;460766;A;tyhja
XSARA PICASSO 1.6 HDi;2004-;9HZ (DV6);412512;F;460785;460766;A;tyhja
XSARA PICASSO 1.8 16V;2001-;EW7;411857;F;460785;460768;A;tyhja
XSARA PICASSO 2.0;2003-;RFN (EW10);411857;F;460785;460768;A;tyhja
XSARA PICASSO 2.0 HDi;2001-;DW10;412803;H;460785;460768;A;411886
ZX 1.4i;1991-;TU3JP;411766;;460785;460760;B;tyhja
ZX 1.6i, 1.9i;1991-;XU5/9;411531;F;460785;460760;A;tyhja
ZX 1.8i;1992-;XU7;411531;F;460785;460766;A;tyhja
ZX 1.9 D;1991-;XUD9;411548;F4;460785;460760;A;tyhja
ZX 1.9 TDi;1993-;XUD9;411548;F4;460785;460760;A;411569
ZX 2.0i, 2.0i 16V;1992-;XU10;411548;F4;460785;460760;A;tyhja
DOKKER 1.2 TCe 115;2013-;H5FT;420805;F;460785;460766;A;tyhja
DOKKER 1.5 dCi;2013-;K9K;420849;F;460785;460766;A;tyhja
DOKKER 1.6 MPI    83Hk;2012-;K7M;411151;F;460785;460766+460803;A;tyhja
DOKKER 1.6 Sce   102Hk (75kW) (86kW;2015-;H4M;414898;H;460785;460766;A;tyhja
DUSTER (I) 1.2 TCE 125 4x4;2014-;H5F 404;420893;F;460785;460762;A;tyhja
DUSTER (II) 1.5 dCi  4x4;2014-;K9K;414844;F;460785;460762;A;tyhja
DUSTER 1.2 TCe 115;2013-;H5FT;420805;F;460785;460766;A;tyhja
DUSTER 1.2 Tce 125;2013-;H5FT;420805;F;460785;460766;A;tyhja
DUSTER 1.2 TCe 125;2013-;H5FT;420805;F;460785;460766;A;tyhja
DUSTER 1.5 dCi;2010-;K9K;414844;F;460785;460766+460803;A;tyhja
DUSTER 1.6 16V 4x2 114Hk (84kW);2016-;H4M;414898;H;460785;460766;A;tyhja
DUSTER 1.6 16V 4x4;2011-;K4M;414844;F;460785;460762;A;tyhja
DUSTER II 1.2 TCe 125;2018-;H5FT;420893;F;460785;460766;A;tyhja
DUSTER II 1.2 TCe 125 4x4;2018-;H5FT;420893;F;460785;460766;A;tyhja
DUSTER II 1.5 DCI 110 4WD;2018-;K9K;414844;F;460785;460766;A;tyhja
DUSTER II 1.5 dCi 110 FWD;2018-;K9K;420849;F;460785;460766;A;420831
DUSTER II 1.6 SCe 4x2 115Hk (84kW);2018-;H4M;414898;H;460785;460766;A;tyhja
LODGY 1.2 TCe 115;2013-2014;H5FT;420805;F;460785;460766;A;tyhja
LODGY 1.2 TCe 115;2015-;H5FT;420893;F;460785;460766;A;tyhja
LODGY 1.5 dCi 110;2014-;K9K;420849;F;460785;460766;A;420831
LOGAN 1.5 dCi;2009-2010;K9K;420831;F;460785;460766+460803;A;413870
LOGAN 1.5 dCi;2011-;K9K;420849;F;460785;460766;A;tyhja
LOGAN 1.6 16V;2009-;K4M;411151;F1;460785;460766+460803;A;tyhja
LOGAN MCV 0.9 TCe 90;2016-;H4BT;421806;F;460785;460766;A;tyhja
LOGAN MCV TCe 90;2015-2015;H4BT;420819;F;460785;460766;A;tyhja
SANDERO 0.9 TCe 90;2013-2015;H4BT;420819;F;460785;460766;A;tyhja
SANDERO 0.9 TCe 90;2016-;H4BT;421806;F;460785;460766;A;tyhja
SANDERO 1.2 16V;2013-;D4F;411583;F1;460785;460766;A;tyhja
SANDERO 1.5 dCi;2013-;K9K;420849;F;460785;460766;A;tyhja
SANDERO 1.6 MPI;2009-;K7M;411151;F1;460785;460766+460803;A;tyhja
SANDERO STEPWAY 0.9 TCe 90;2013-2015;H4BT;420819;F;460785;460766;A;tyhja
STEPWAY 1.5 dCi;2013-;K9K;420849;F;460785;460766;A;tyhja
ESPERO 1.5 16V;1995-;A15MF;411146;H4;460785;460760;A;tyhja
ESPERO 2.0;1995-;C20LE;411146;H4;460785;460760;A;411121
EVANDA 2.0;2003-2004;T20SED;411121;H4;460785;460766;A;tyhja
KALOS 1.2;2003-2004;B12S1;411122;H3;460785;460762;A;tyhja
KALOS 1.4;2003-2004;F14S3;411121;H4;460785;460762;A;tyhja
KALOS 1.4 16V;2003-2004;F14D3;411121;H4;460785;460762;A;tyhja
LACETTI 1.4;-2004;F14D3;411121;H4;460785;460762;A;tyhja
LACETTI 1.6;-2004;F16D3;411121;H4;460785;460762;A;tyhja
LACETTI 1.8;-2004;T18SED;411158;H4;460785;460762;B;tyhja
LANOS 1.4, 1.5;1998-;A14-15SMS;411146;H4;460785;460760;A;tyhja
LEGANZA 2.0i 16V;1998-;X20SER;411121;H4;460785;460760;A;tyhja
MATIZ 0.8;1998-2002;F8CV;411132+460372;H;460785;460760;A;tyhja
MATIZ 0.8;2003-2004;F8CV;411132+460372;H1;460785;460760;A;tyhja
MATIZ 1.0;2003-2004;B10S;411132;H1;460785;460760;A;tyhja
NEXIA 1.5;1995-;G15MF;411146;H4;460785;460760;A;tyhja
NUBIRA 1.6;2003-2004;F16D3;411121;H4;460785;460760;A;tyhja
NUBIRA 1.6 16V;1998-;A16DMS;411146;H4;460785;460760;A;tyhja
NUBIRA 1.8;2003-2004;T18SED;411158;H4;460785;460760;B;tyhja
TACUMA 1.6;2001-2003;A16DMS;411121;H4;460785;460760;A;tyhja
TACUMA 1.6;2003-2004;A16DMS;411121;H4;460785;460762;A;tyhja
TACUMA 1.8;2001-2004;F18S2;411121;H4;460785;460760;A;tyhja
TACUMA 2.0;2003-2004;T20SED;411158;H4;460785;460760;B;tyhja
1000;;CUMMINS;411336;A1;460787;460760;;tyhja
1100 SERIEN;;620;411120;B;460787;460760;;tyhja
1300 SERIEN;;620;411120;B;460787;460760;;tyhja
1700 SERIEN;;620;411120;B;460787;460760;;tyhja
1900 SERIEN;;620;411120;B;460787;460760;;tyhja
2100 SERIEN;;825;411102+411102;A1+A6;0787+460802+4608;460760;;tyhja
2300 SERIEN;;825;411102+411102;A1+A6;0787+460802+4608;460760;;tyhja
2500 SERIEN;;825;411102+411102;A1+A6;0787+460802+4608;460760;;tyhja
2600 SERIEN;;1160;411102+411102;A1+A6;0787+460802+4608;460760;;tyhja
2700 SERIEN;;825;411102+411102;A1+A6;0787+460802+4608;460760;;tyhja
2800 SERIEN;;1160;411102+411102;A1+A6;0787+460802+4608;460760;;tyhja
3300 SERIEN;;1160;411102+411102;A1+A6;0787+460802+4608;460760;;tyhja
400;;PEUGEOT;411102;C2;460787;460762;;tyhja
45;;CUMMINS;411336;A1;460787;460760;;tyhja
55;;CUMMINS;411336;A1;460787;460760;;tyhja
600;;CUMMINS;411336;A1;460787;460760;;tyhja
75;;;411145+411145;C;0787+460802+4608;460760;;tyhja
75 CF(CF320) (Ø48mm);1998-;PF;411152+411152;C;0787+460802+4608;460760;;tyhja
800, 800 T;;CUMMINS;411336;A1;460787;460760;;tyhja
95;;WS;411145+411145;C2+C4;0787+460802+4608;460760;;tyhja
95 (Ø42mm);;;411137+411137;C1+C3;0787+460802+4608;460760;;tyhja
95 (Ø45mm);;;411145+411145;C1+C3;0787+460802+4608;460760;;tyhja
95 XF(430,480);1997-;XF(315M);411145+411145;C2;0787+460802+4608;460760;;tyhja
CF Euro 6;2014-;MX11;411055;A;460787;;C;tyhja
CF Euro 6;2014-;MX13;411054;A;460787;;B;tyhja
CF Euro 6;2014-;PX7;411205;A;460787;460766;B;tyhja
LF Euro 6;2014-;PX5;412223;C;460787;460766;B;tyhja
LF Euro 6;2014-;PX7;411205;C;460787;460766;B;tyhja
LF-SERIE 3.9 4 CYL.;2001-;CUMMINS;411582;A1;460787;460762;;tyhja
LF-SERIE 5.9 6 CYL.;2001-;CUMMINS;411582;A4;460787;460762;;tyhja
XF Euro 6;2014-;MX11;411055;A;460787;;C;tyhja
XF Euro 6;2014-;MX13;411054;A;460787;;C;tyhja
XF105;2005-;MX340S1/375SI;411145+411145;A2+A5;0787+460802+4608;460762;B;tyhja
APPLAUSE 1.6;1989-;HDE;411353;G;460785;460760;A;tyhja
CHARADE 1.0;1979-1983;CB20;411127;F;460785;460760;A;tyhja
CHARADE 1.3;1988-1993;HCE;411353;G;460785;460760;A;tyhja
CHARADE D;1987-1991;;411127;F;460785;460760;A;tyhja
CHARADE GTi;1987-1993;CB80;411127;F;460785;460760;A;tyhja
CHARADE TD;1987-1993;CL61;411127;F;460785;460760;A;tyhja
CHARADE TURBO;1987-1993;CB60;411127;F;460785;460760;A;tyhja
CHARMANT 1300;1982-1986;4K;411381;C1;460785;460762;A;tyhja
CHARMANT 1600;1982-1983;2T;411381;C1;460785;460762;A;tyhja
CHARMANT 1600;1984-1986;4-A;411381;C3;460785;460762;A;tyhja
CUORE;1997-;ED;411127;F;460785;460760;A;tyhja
FEROZA 1.6;1988-;HD;411353;B;460785;460760;A;tyhja
GRAND MOVE 1.5;1998-;HCEJ;411353;B;460785;460760;A;tyhja
ROCKY 4 WD TD;1990-;DL;411118;A3;460785;460760;A;tyhja
ROCKY 4 WD, Bens.;1984-1991;3Y;411381;C4;460785;460760;A;411117
SIRION;1999-;EJDE;411127;H1;460785;460760;A;tyhja
SIRION 1.3;2006-;K3-VE;411122;H1;460785;460762;A;tyhja
SKIPPY;;;411122;C1;460785;460760;A;tyhja
TERIOS 1.3;1997-;HCE;411701+460338;;460785;460760;A;tyhja
TERIOS 1.3;2001-;K3;411122;C1;460785;460762;B;tyhja
TERIOS 1.5;2006-;E3SZ-V;411122;C1;460785;460762;A;tyhja
YRV 1.3;2001-;K3;411122;H1;460785;460760;A;tyhja
2.2 4 CYL;;;411348;F2;460785;460762;;tyhja
5.helmi;;V8;411104;A2;460785;460762;;tyhja
5.9 Bensin;;V8;411104;A2;460785;460762;;tyhja
AVENGER 2.0;2007-;;413823;F;460785;460766;A;tyhja
AVENGER 2.0 CRD;2007-;BYL;411707+460414;H;460785;460766;A;tyhja
AVENGER 2.4;2008-;;413823;F;460785;460762;A;tyhja
AVENGER 2.7 V6;2008-;;413872+460413;H;460785;460766;A;tyhja
B 250 5.2 V8;;318CID;411104;A2;460785;460760;;tyhja
B 250 RAM 3.9 V6;;239CID;411104;A2;460785;460760;;tyhja
B 350 RAM 5.2 V8;;318CID;411104;A2;460785;460760;;tyhja
CALIBER 1.8;2007-;;413823;;460785;460762;A;tyhja
CALIBER 2.0;2007-;;413823;F;460785;460762;A;tyhja
CALIBER 2.0 CRD;2006-;BSY;413830;H;460785;460766;A;tyhja
CALIBER 2.4;2007-;;413823;F;460785;460762;A;tyhja
CALIBER 2.4 SRT4;2007-;;413823;F;460785;460762;A;tyhja
CAMPER;;V6;411348;F3;460785;460766;;tyhja
CARAVAN 2.5 4 CYL;;153CID;411348;F2;460785;460760;;tyhja
CARAVAN 3.0 V6;;181CID;411348;F3;460785;460766;;tyhja
CARAVAN 3.3 V6;;201CID;411104;F3;460785;460760;;tyhja
D 250 2X4 RAM;;CUMMINS;411336;A1;460785;460760;;tyhja
DAKOTA 3.9 V6;;239CID;411104;A2;460785;460760;;tyhja
DYNASTY 3.3 V6;;201CID;411104;F3;460785;460766;;tyhja
JOURNEY 2.0 CRD;2008-;BWD;411707+460414;H;460785;460766;A;tyhja
JOURNEY 2.7 V6;2008-;EER-2.7L;413872+460413;H;460785;460762;A;tyhja
NITRO 2.8 CRD;2007-;RA 428 PANTHER;411707+460482;;460785;460762;B;tyhja
NITRO 4.0;2007-;;413853;A;460785;460766;A;tyhja
POWERWAGON;;SD35;411381;C1;460785;460760;;tyhja
RAM 1500 (179KW);2014-;3.0 V6 ECODIESEL;411260;A;460785;460766;A;tyhja
RAM 1500 5.7 V8 HEMI;2003-;V8;412840;C;460785;460766+460803;A;tyhja
RAM 2500;;V10;411104+411104;A4+C1;0785+460802+4608;460762;;tyhja
RAM 5.9 CTD;2003-;ETH 5.9 TD;411582;A3;460785;460766+460843;A;tyhja
RAM 5.9 TD;-2002;CUMMINS;411336;A1;460785;460760;;tyhja
RAM 5.9 V8;;360CID;411104;A2;460785;460760;;tyhja
W 250 4X4;;CUMMINS;411336;A1;460785;460760;;tyhja
DS 3 1.2 PureTech 110;2017-;HNZ;422827;H;460785;460766;A;tyhja
DS 4 1.2 PureTech 130;2017-;HNY;422827;H;460785;460766;A;tyhja
First;2011-;LOMBARDINI;411423;;460785;460760;A;tyhja
124 SPIDER 1.4 T-MULTIAIR;2017-;1.4 T-MULTIAIR;422820;A;460785;460766;A;tyhja
500 0.9 TwinAir Turbo;2011-;312A2000;413723;;460785;460766;A;tyhja
500 0.9 TwinAir Turbo Dualogic;2011-;312A2000;413748;;460785;460766;A;tyhja
500 1.2 MPI 8V;2008-;169A4000;411701+460454;H;460785;460766;A;tyhja
500 1.3 MULTIJET;2008-;169A1000;413877;F;460785;460766;A;tyhja
500 1.4 MPI 16V;2008-;169A3000;411701+460454;H;460785;460766;A;tyhja
500 1.4 T-Jet LPG 16V;2014-;940B7000;413859;F;460785;460762;A;tyhja
500 1.6 MULTIJET;2013-;199B5000;413887+460372;H;460785;460766;A;tyhja
